scaffold	start	end	mid	sites	pi_FM	pi_NON_FM	dxy_FM_NON_FM	Fst_FM_NON_FM
20	11825001	11826000	11825505	25	0.2156	0.2046	0.216	0.013
20	11826001	11827000	11826663	13	0.0663	0.0942	0.0831	0.0128
20	11827001	11828000	11827596	26	0.2514	0.2489	0.2567	0.0118
20	11828001	11829000	11828429	25	0.2348	0.2233	0.2417	0.025
20	11829001	11830000	11829485	18	0.257	0.1956	0.237	0.0239
20	11830001	11831000	11830594	20	0.1528	0.1944	0.1771	0.0071
20	11831001	11832000	11831463	23	0.1255	0.1162	0.1242	0.0133
20	11832001	11833000	11832428	21	0.1178	0.1289	0.1328	0.0326
20	11833001	11834000	11833436	21	0.1106	0.2062	0.169	0.0233
20	11834001	11835000	11834486	21	0.1816	0.2309	0.2123	0.0111
20	11835001	11836000	11835564	24	0.2267	0.2351	0.2362	0.0099
20	11836001	11837000	11836571	24	0.1676	0.1793	0.177	0.0086
20	11837001	11838000	11837509	18	0.128	0.1115	0.126	0.0244
20	11838001	11839000	11838439	17	0.1275	0.1533	0.1414	0.0021
20	11839001	11840000	11839547	26	0.2283	0.2265	0.2293	0.0038
20	11840001	11841000	11840461	25	0.2399	0.2133	0.2312	0.01
20	11841001	11842000	11841421	19	0.2375	0.2106	0.228	0.0089
20	11842001	11843000	11842408	21	0.196	0.2202	0.2111	0.0058
20	11843001	11844000	11843630	22	0.2251	0.2389	0.2346	0.0046
20	11844001	11845000	11844443	17	0.2237	0.2079	0.219	0.0071
20	11845001	11846000	11845471	19	0.1848	0.1881	0.186	-0.0012
20	11846001	11847000	11846455	25	0.1524	0.1559	0.1533	-0.0026
20	11847001	11848000	11847462	22	0.2537	0.2466	0.251	0.0016
20	11848001	11849000	11848576	18	0.2238	0.2217	0.2218	-0.0018
20	11849001	11850000	11849435	18	0.2332	0.2522	0.2422	-0.0014
20	11850001	11851000	11850507	19	0.1754	0.1779	0.1768	0.0002
20	11851001	11852000	11851565	22	0.153	0.1687	0.1669	0.0159
20	11852001	11853000	11852566	28	0.1726	0.1689	0.1724	0.0044
20	11853001	11854000	11853351	13	0.2467	0.2407	0.2481	0.0082
20	11854001	11855000	11854488	24	0.1077	0.1081	0.109	0.0046
20	11855001	11856000	11855474	33	0.1712	0.1433	0.1637	0.02
20	11856001	11857000	11856400	21	0.2099	0.2269	0.227	0.0168
20	11857001	11858000	11857498	34	0.153	0.1747	0.1764	0.0322
20	11858001	11859000	11858608	22	0.192	0.214	0.2099	0.0141
20	11859001	11860000	11859385	29	0.2141	0.2242	0.2211	0.0038
20	11860001	11861000	11860396	19	0.1087	0.1226	0.1236	0.0288
20	11861001	11862000	11861488	17	0.1276	0.1379	0.139	0.0199
20	11862001	11863000	11862654	27	0.1754	0.2097	0.2007	0.0171
20	11863001	11864000	11863475	24	0.162	0.1561	0.1597	0.0023
20	11864001	11865000	11864418	25	0.1262	0.128	0.1274	0.001
20	11865001	11866000	11865439	15	0.1792	0.1719	0.1787	0.0082
20	11866001	11867000	11866473	19	0.2409	0.2268	0.2396	0.0115
20	11867001	11868000	11867577	21	0.1071	0.0865	0.1015	0.0237
20	11868001	11869000	11868417	16	0.1093	0.0859	0.0984	0.0052
20	11869001	11870000	11869454	17	0.1793	0.1876	0.1892	0.0135
20	11870001	11871000	11870579	34	0.1326	0.1499	0.1434	0.0059
20	11871001	11872000	11871534	22	0.1464	0.1199	0.138	0.018
20	11872001	11873000	11872481	28	0.1845	0.1787	0.1873	0.0144
20	11873001	11874000	11873561	25	0.182	0.1463	0.173	0.0259
20	11874001	11875000	11874456	28	0.1512	0.1515	0.1536	0.0066
20	11875001	11876000	11875657	29	0.093	0.1222	0.1126	0.018
20	11876001	11877000	11876617	18	0.1816	0.1905	0.1892	0.0071
20	11877001	11878000	11877369	27	0.214	0.2111	0.2161	0.0076
20	11878001	11879000	11878565	11	0.1469	0.1657	0.1659	0.0262
20	11879001	11880000	11879607	20	0.0925	0.1259	0.115	0.0224
20	11880001	11881000	11880481	12	0.2468	0.1935	0.228	0.0166
20	11881001	11882000	11881468	16	0.1716	0.1913	0.1821	0.0015
20	11882001	11883000	11882481	20	0.2014	0.1985	0.2022	0.0051
20	11883001	11884000	11883393	25	0.1954	0.1931	0.1977	0.0079
20	11884001	11885000	11884673	18	0.2137	0.1986	0.2107	0.01
20	11885001	11886000	11885482	14	0.2301	0.2618	0.2484	0.0045
20	11886001	11887000	11886591	18	0.1734	0.226	0.2151	0.0321
20	11887001	11888000	11887464	32	0.1769	0.1911	0.1917	0.0183
20	11888001	11889000	11888434	22	0.1841	0.2472	0.2289	0.0257
20	11889001	11890000	11889463	17	0.1865	0.1378	0.1704	0.0257
20	11890001	11891000	11890439	15	0.1432	0.0898	0.1262	0.0423
20	11891001	11892000	11891597	20	0.2437	0.2198	0.2364	0.0098
20	11892001	11893000	11892473	20	0.092	0.0642	0.0807	0.018
20	11893001	11894000	11893459	16	0.1371	0.1108	0.1252	0.0062
20	11894001	11895000	11894546	18	0.1397	0.0897	0.1207	0.0279
20	11895001	11896000	11895443	11	0.083	0.0724	0.0819	0.0255
20	11896001	11897000	11896671	6	0.1337	0.1601	0.1467	-0.0019
20	11897001	11898000	11897457	20	0.109	0.0732	0.0925	0.0101
20	11898001	11899000	11898572	12	0.1545	0.1063	0.1378	0.029
20	11899001	11900000	11899355	13	0.2459	0.2066	0.2283	0.0055
20	11900001	11901000	11900612	12	0.2236	0.201	0.2135	0.0034
20	11901001	11902000	11901583	17	0.1632	0.1341	0.1544	0.0191
20	11902001	11903000	11902492	15	0.1267	0.067	0.0999	0.0202
20	11903001	11904000	11903688	14	0.1532	0.1429	0.1499	0.0062
20	11904001	11905000	11904417	19	0.1834	0.1587	0.1716	0.0025
20	11905001	11906000	11905573	33	0.1497	0.0946	0.1286	0.0283
20	11906001	11907000	11906472	26	0.2177	0.1213	0.1786	0.0301
20	11907001	11908000	11907402	18	0.2639	0.22	0.2493	0.0151
20	11908001	11909000	11908516	21	0.179	0.1431	0.1644	0.0111
20	11909001	11910000	11909449	31	0.2253	0.1927	0.2119	0.0076
20	11910001	11911000	11910654	23	0.1324	0.0842	0.1109	0.0145
20	11911001	11912000	11911492	20	0.1559	0.1064	0.1337	0.0119
20	11912001	11913000	11912317	10	0.2841	0.2779	0.2788	-0.0034
20	11913001	11914000	11913560	18	0.2629	0.2547	0.258	-0.0013
20	11914001	11915000	11914678	18	0.1534	0.1149	0.1367	0.011
20	11915001	11916000	11915425	10	0.2169	0.2004	0.2091	0.0016
20	11916001	11917000	11916505	33	0.2127	0.2166	0.2154	0.0015
20	11917001	11918000	11917498	17	0.3097	0.3142	0.3129	0.0013
20	11918001	11919000	11918377	27	0.2088	0.2132	0.2124	0.0029
20	11919001	11920000	11919459	25	0.1845	0.1884	0.1873	0.0019
20	11920001	11921000	11920518	15	0.1085	0.0884	0.1008	0.0124
20	11921001	11922000	11921531	12	0.3308	0.2847	0.3126	0.0083
20	11922001	11923000	11922442	20	0.1353	0.1426	0.1424	0.0105
20	11923001	11924000	11923537	15	0.0797	0.091	0.0866	0.0053
20	11924001	11925000	11924668	26	0.1578	0.1089	0.1367	0.0145
20	11925001	11926000	11925473	26	0.1223	0.1007	0.1124	0.0052
20	11926001	11927000	11926481	16	0.196	0.1915	0.1932	-0.0012
20	11927001	11928000	11927354	13	0.2447	0.2148	0.2353	0.0118
20	11928001	11929000	11928670	23	0.2082	0.2064	0.2091	0.0041
20	11929001	11930000	11929470	26	0.2072	0.1997	0.2034	0.0001
20	11930001	11931000	11930599	25	0.1407	0.1428	0.1428	0.0032
20	11931001	11932000	11931552	22	0.2275	0.1923	0.2169	0.0165
20	11932001	11933000	11932474	39	0.1632	0.117	0.1466	0.024
20	11933001	11934000	11933491	34	0.2201	0.1915	0.2068	0.0031
20	11934001	11935000	11934500	32	0.1703	0.1507	0.16	-0.0004
20	11935001	11936000	11935550	23	0.1975	0.1207	0.1671	0.0274
20	11936001	11937000	11936609	30	0.1516	0.0958	0.1301	0.0279
20	11937001	11938000	11937643	17	0.134	0.0712	0.105	0.0158
20	11938001	11939000	11938465	14	0.1664	0.1266	0.1561	0.032
20	11939001	11940000	11939395	15	0.1775	0.1416	0.1615	0.0074
20	11940001	11941000	11940522	14	0.1175	0.0898	0.1079	0.021
20	11941001	11942000	11941533	30	0.1297	0.0985	0.1166	0.0124
20	11942001	11943000	11942601	21	0.2011	0.1789	0.195	0.0127
20	11943001	11944000	11943687	19	0.104	0.0672	0.0885	0.0192
20	11944001	11945000	11944414	47	0.1054	0.1034	0.1092	0.0207
20	11945001	11946000	11945298	23	0.1475	0.1093	0.1289	0.0038
20	11946001	11947000	11946584	22	0.0877	0.0744	0.0825	0.0093
20	11947001	11948000	11947364	13	0.1361	0.1279	0.131	-0.003
20	11948001	11949000	11948434	19	0.1342	0.1134	0.1239	0.0016
20	11949001	11950000	11949482	18	0.1285	0.0952	0.1153	0.0152
20	11950001	11951000	11950588	25	0.193	0.1775	0.1966	0.028
20	11951001	11952000	11951559	33	0.1019	0.0689	0.0872	0.0126
20	11952001	11953000	11952453	38	0.0882	0.06	0.0764	0.0175
20	11953001	11954000	11953441	34	0.1027	0.0658	0.0854	0.01
20	11954001	11955000	11954554	20	0.1175	0.0851	0.1034	0.0118
20	11955001	11956000	11955533	21	0.2138	0.1695	0.1981	0.0173
20	11956001	11957000	11956402	23	0.164	0.121	0.1505	0.028
20	11957001	11958000	11957434	30	0.1403	0.1077	0.1291	0.021
20	11958001	11959000	11958354	24	0.1385	0.0799	0.1106	0.0101
20	11959001	11960000	11959457	20	0.1604	0.1397	0.1521	0.0072
20	11960001	11961000	11960534	33	0.154	0.127	0.1482	0.0262
20	11961001	11962000	11961507	38	0.16	0.1832	0.1955	0.0574
20	11962001	11963000	11962455	25	0.1486	0.105	0.1368	0.0386
20	11963001	11964000	11963497	27	0.1292	0.1386	0.1464	0.0397
20	11964001	11965000	11964357	15	0.185	0.1613	0.1879	0.0389
20	11965001	11966000	11965621	20	0.1175	0.1033	0.1167	0.0261
20	11966001	11967000	11966314	21	0.205	0.1649	0.2059	0.0517
20	11967001	11968000	11967548	27	0.1132	0.1349	0.1383	0.047
20	11968001	11969000	11968483	19	0.062	0.0524	0.0572	0.0016
20	11969001	11970000	11969564	21	0.0837	0.0603	0.072	0.0022
20	11970001	11971000	11970521	23	0.1317	0.0928	0.1197	0.0331
20	11971001	11972000	11971455	20	0.0785	0.0562	0.0677	0.005
20	11972001	11973000	11972582	37	0.1024	0.0993	0.1015	0.0032
20	11973001	11974000	11973468	21	0.1086	0.0723	0.0945	0.0242
20	11974001	11975000	11974610	25	0.0779	0.0848	0.0845	0.0163
20	11975001	11976000	11975445	33	0.1624	0.1401	0.1658	0.0437
20	11976001	11977000	11976487	27	0.2087	0.1532	0.1941	0.0356
20	11977001	11978000	11977516	26	0.2204	0.184	0.2145	0.0289
20	11978001	11979000	11978517	19	0.1628	0.1167	0.1479	0.0294
20	11979001	11980000	11979471	28	0.1646	0.1028	0.1386	0.0211
20	11980001	11981000	11980355	26	0.2023	0.1951	0.207	0.019
20	11981001	11982000	11981602	20	0.1302	0.0841	0.1106	0.0183
20	11982001	11983000	11982502	33	0.1301	0.148	0.1512	0.0365
20	11983001	11984000	11983411	25	0.1156	0.1087	0.1245	0.0483
20	11984001	11985000	11984446	27	0.1203	0.0952	0.113	0.0243
20	11985001	11986000	11985481	39	0.1571	0.1546	0.1655	0.0275
20	11986001	11987000	11986485	25	0.1817	0.1713	0.183	0.0169
20	11987001	11988000	11987493	41	0.1624	0.1596	0.1609	-0.0002
20	11988001	11989000	11988518	27	0.3338	0.3313	0.3365	0.0053
